2021-09-16 18:25:57,357 INFO  Logger.cs: 70 - 
2021-09-16 19:30:31,965 INFO  AssemblyExportForm.cs: 309 - Saving URDF package to C:\Users\s6101021810566\Desktop\UR10_urdf
2021-09-16 19:30:31,966 INFO  ExportHelper.cs: 147 - Beginning the export process
2021-09-16 19:30:31,968 INFO  ExportHelper.cs: 153 - Creating package directories with name UR10_urdf and save path C:\Users\s6101021810566\Desktop
2021-09-16 19:30:33,246 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at C:\Users\s6101021810566\Desktop\UR10_urdf\CMakeLists.txt
2021-09-16 19:30:33,247 INFO  ExportHelper.cs: 166 - Creating joint names config at C:\Users\s6101021810566\Desktop\UR10_urdf\config\joint_names_UR10_urdf.yaml
2021-09-16 19:30:33,248 INFO  ExportHelper.cs: 170 - Creating package.xml at C:\Users\s6101021810566\Desktop\UR10_urdf\package.xml
2021-09-16 19:30:33,249 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at C:\Users\s6101021810566\Desktop\UR10_urdf\package.xml
2021-09-16 19:30:33,251 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in C:\Users\s6101021810566\Desktop\UR10_urdf\launch\
2021-09-16 19:30:33,252 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Users\s6101021810566\Desktop\UR10_urdf\launch\
2021-09-16 19:30:33,254 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2021-09-16 19:30:33,255 INFO  ExportHelper.cs: 450 - Saving users preferences
2021-09-16 19:30:33,256 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2021-09-16 19:30:33,256 INFO  ExportHelper.cs: 464 - Setting STL preferences
2021-09-16 19:30:33,257 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2021-09-16 19:30:33,258 INFO  ExportHelper.cs: 197 - Hiding all components
2021-09-16 19:30:34,149 INFO  ExportHelper.cs: 204 - Beginning individual files export
2021-09-16 19:30:34,151 INFO  ExportHelper.cs: 270 - Exporting link: base
2021-09-16 19:30:34,152 INFO  ExportHelper.cs: 272 - Link base has 1 children
2021-09-16 19:30:34,153 INFO  ExportHelper.cs: 270 - Exporting link: L1
2021-09-16 19:30:34,153 INFO  ExportHelper.cs: 272 - Link L1 has 1 children
2021-09-16 19:30:34,154 INFO  ExportHelper.cs: 270 - Exporting link: L2
2021-09-16 19:30:34,155 INFO  ExportHelper.cs: 272 - Link L2 has 1 children
2021-09-16 19:30:34,156 INFO  ExportHelper.cs: 270 - Exporting link: L3
2021-09-16 19:30:34,157 INFO  ExportHelper.cs: 272 - Link L3 has 1 children
2021-09-16 19:30:34,159 INFO  ExportHelper.cs: 270 - Exporting link: L4
2021-09-16 19:30:34,161 INFO  ExportHelper.cs: 272 - Link L4 has 1 children
2021-09-16 19:30:34,162 INFO  ExportHelper.cs: 270 - Exporting link: L5
2021-09-16 19:30:34,163 INFO  ExportHelper.cs: 272 - Link L5 has 1 children
2021-09-16 19:30:34,164 INFO  ExportHelper.cs: 270 - Exporting link: endef
2021-09-16 19:30:34,165 INFO  ExportHelper.cs: 272 - Link endef has 0 children
2021-09-16 19:30:34,165 INFO  ExportHelper.cs: 317 - endef: Exporting STL with coordinate frame Coordinate System L6
2021-09-16 19:30:34,166 INFO  ExportHelper.cs: 322 - endef: Reference geometry name 
2021-09-16 19:30:34,626 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\s6101021810566\Desktop\UR10_urdf\meshes\endef.STL
2021-09-16 19:30:34,790 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-09-16 19:30:34,791 INFO  ExportHelper.cs: 317 - L5: Exporting STL with coordinate frame Coordinate System L5
2021-09-16 19:30:34,792 INFO  ExportHelper.cs: 322 - L5: Reference geometry name 
2021-09-16 19:30:34,845 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\s6101021810566\Desktop\UR10_urdf\meshes\L5.STL
2021-09-16 19:30:36,266 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-09-16 19:30:36,267 INFO  ExportHelper.cs: 317 - L4: Exporting STL with coordinate frame Coordinate System L4
2021-09-16 19:30:36,267 INFO  ExportHelper.cs: 322 - L4: Reference geometry name 
2021-09-16 19:30:36,317 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\s6101021810566\Desktop\UR10_urdf\meshes\L4.STL
2021-09-16 19:30:37,386 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-09-16 19:30:37,388 INFO  ExportHelper.cs: 317 - L3: Exporting STL with coordinate frame Coordinate System L3
2021-09-16 19:30:37,389 INFO  ExportHelper.cs: 322 - L3: Reference geometry name 
2021-09-16 19:30:37,517 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\s6101021810566\Desktop\UR10_urdf\meshes\L3.STL
2021-09-16 19:30:39,707 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-09-16 19:30:39,709 INFO  ExportHelper.cs: 317 - L2: Exporting STL with coordinate frame Coordinate System L2
2021-09-16 19:30:39,710 INFO  ExportHelper.cs: 322 - L2: Reference geometry name 
2021-09-16 19:30:39,783 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\s6101021810566\Desktop\UR10_urdf\meshes\L2.STL
2021-09-16 19:30:41,958 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-09-16 19:30:41,959 INFO  ExportHelper.cs: 317 - L1: Exporting STL with coordinate frame Coordinate System L1
2021-09-16 19:30:41,960 INFO  ExportHelper.cs: 322 - L1: Reference geometry name 
2021-09-16 19:30:42,005 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\s6101021810566\Desktop\UR10_urdf\meshes\L1.STL
2021-09-16 19:30:43,184 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-09-16 19:30:43,185 INFO  ExportHelper.cs: 317 - base: Exporting STL with coordinate frame Coordinate System Base
2021-09-16 19:30:43,186 INFO  ExportHelper.cs: 322 - base: Reference geometry name 
2021-09-16 19:30:43,296 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\s6101021810566\Desktop\UR10_urdf\meshes\base.STL
2021-09-16 19:30:43,419 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-09-16 19:30:43,421 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2021-09-16 19:30:43,728 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2021-09-16 19:30:43,729 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2021-09-16 19:30:43,730 INFO  ExportHelper.cs: 228 - Writing URDF file to C:\Users\s6101021810566\Desktop\UR10_urdf\urdf\UR10_urdf.urdf
2021-09-16 19:30:43,733 INFO  CSVImportExport.cs: 32 - Writing CSV file C:\Users\s6101021810566\Desktop\UR10_urdf\urdf\UR10_urdf.csv
2021-09-16 19:30:43,735 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-09-16 19:30:43,735 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-09-16 19:30:43,736 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-09-16 19:30:43,737 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-09-16 19:30:43,737 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-09-16 19:30:43,738 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-09-16 19:30:43,740 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-09-16 19:30:43,743 INFO  ExportHelper.cs: 234 - Copying log file
2021-09-16 19:30:43,744 INFO  ExportHelper.cs: 439 - Copying C:\Users\s6101021810566\sw2urdf_logs\sw2urdf.log to C:\Users\s6101021810566\Desktop\UR10_urdf\export.log
